C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_47_812.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_47_812.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_47_812.jpg, 0, 0, 0, 8.19667E-05
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_47_915.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_47_915.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_47_915.jpg, -0.0251829, 0.2484786, 0, 0.1362391
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_016.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_016.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_016.jpg, -0.3182757, 0.5415713, 0, 0.5954223
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_118.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_118.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_118.jpg, -0.2896138, 0.848791, 0, 1.417111
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_220.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_220.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_220.jpg, 0, 1, 0, 2.631847
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_322.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_322.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_322.jpg, 0, 1, 0, 3.806364
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_422.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_422.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_422.jpg, 0, 1, 0, 4.975051
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_523.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_523.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_523.jpg, -0.3023736, 1, 0, 6.114072
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_623.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_623.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_623.jpg, -0.001740042, 1, 0, 7.256271
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_723.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_723.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_723.jpg, 0, 1, 0, 8.388688
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_823.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_823.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_823.jpg, 0, 1, 0, 9.511774
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_48_923.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_48_923.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_48_923.jpg, 0, 1, 0, 10.62391
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_024.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_024.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_024.jpg, -0.2397141, 1, 0, 11.54039
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_125.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_125.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_125.jpg, -0.06966181, 1, 0, 12.84979
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_225.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_225.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_225.jpg, 0, 1, 0, 13.81141
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_327.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_327.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_327.jpg, 0, 1, 0, 14.97179
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_428.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_428.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_428.jpg, -0.0668514, 1, 0, 15.93559
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_529.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_529.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_529.jpg, -0.3463965, 1, 0, 16.99206
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_631.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_631.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_631.jpg, -0.0430602, 1, 0, 17.99513
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_731.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_731.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_731.jpg, -0.165534, 1, 0, 19.03491
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_833.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_833.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_833.jpg, -0.5242173, 1, 0, 20.12936
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_49_933.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_49_933.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_49_933.jpg, -0.8250204, 1, 0, 20.85934
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_036.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_036.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_036.jpg, -0.8482153, 1, 0, 21.59672
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_138.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_138.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_138.jpg, -0.5418118, 1, 0, 22.56281
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_238.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_238.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_238.jpg, -0.2417284, 1, 0, 23.62325
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_339.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_339.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_339.jpg, 0, 1, 0, 24.54647
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_440.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_440.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_440.jpg, 0, 1, 0, 25.50567
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_542.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_542.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_542.jpg, 0, 1, 0, 26.45301
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_644.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_644.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_644.jpg, 0, 1, 0, 27.39558
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_744.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_744.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_744.jpg, 0, 1, 0, 28.32837
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_845.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_845.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_845.jpg, 0, 1, 0, 29.25175
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_50_945.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_50_945.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_50_945.jpg, 0, 1, 0, 30.16607
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_047.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_047.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_047.jpg, 0, 1, 0, 30.19043
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_149.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_149.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_149.jpg, 0, 1, 0, 30.18916
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_249.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_249.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_249.jpg, 0, 1, 0, 30.19049
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_352.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_352.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_352.jpg, 0, 1, 0, 30.19032
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_454.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_454.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_454.jpg, 0, 1, 0, 30.19038
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_557.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_557.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_557.jpg, -0.2509281, 1, 0, 30.17424
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_657.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_657.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_657.jpg, 0, 1, 0, 30.19171
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_758.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_758.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_758.jpg, 0, 1, 0, 30.18995
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_859.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_859.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_859.jpg, 0, 1, 0, 30.18904
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_51_960.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_51_960.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_51_960.jpg, 0, 1, 0, 30.19013
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_061.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_061.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_061.jpg, 0, 1, 0, 30.19023
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_161.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_161.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_161.jpg, -0.1597557, 1, 0, 30.1835
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_263.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_263.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_263.jpg, -0.1506893, 1, 0, 30.18893
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_364.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_364.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_364.jpg, -0.1223505, 1, 0, 30.1897
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_465.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_465.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_465.jpg, -0.3124062, 1, 0, 30.17383
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_566.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_566.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_566.jpg, -0.01324144, 1, 0, 30.18911
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_667.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_667.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_667.jpg, -0.1618995, 1, 0, 30.18785
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_768.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_768.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_768.jpg, -0.4218481, 1, 0, 30.15877
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_869.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_869.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_869.jpg, -0.1191504, 1, 0, 30.19257
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_52_970.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_52_970.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_52_970.jpg, 0, 1, 0, 30.18916
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_071.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_071.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_071.jpg, 0, 1, 0, 30.1902
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_173.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_173.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_173.jpg, 0, 1, 0, 30.19024
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_275.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_275.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_275.jpg, 0, 1, 0, 30.19034
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_376.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_376.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_376.jpg, -0.08146171, 1, 0, 30.18867
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_478.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_478.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_478.jpg, -0.3802663, 1, 0, 30.15744
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_579.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_579.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_579.jpg, -0.1086921, 1, 0, 30.19166
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_680.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_680.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_680.jpg, 0, 1, 0, 30.18933
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_782.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_782.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_782.jpg, 0, 1, 0, 30.1902
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_882.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_882.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_882.jpg, 0, 1, 0, 30.19028
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_53_983.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_53_983.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_53_983.jpg, 0, 1, 0, 30.19032
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_084.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_084.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_084.jpg, 0, 1, 0, 30.19038
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_184.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_184.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_184.jpg, -0.284637, 1, 0, 30.17006
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_285.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_285.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_285.jpg, -0.03521099, 1, 0, 30.19087
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_388.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_388.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_388.jpg, 0, 1, 0, 30.19002
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_490.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_490.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_490.jpg, 0, 1, 0, 30.19028
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_591.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_591.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_591.jpg, 0, 1, 0, 30.19025
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_693.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_693.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_693.jpg, 0, 1, 0, 30.19035
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_794.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_794.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_794.jpg, -0.0237543, 1, 0, 30.19019
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_895.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_895.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_895.jpg, -0.323757, 1, 0, 30.16477
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_54_998.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_54_998.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_54_998.jpg, -0.02487632, 1, 0, 30.19024
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_55_100.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_55_100.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_55_100.jpg, 0, 1, 0, 30.18995
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_55_200.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_55_200.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_55_200.jpg, 0, 1, 0, 30.19056
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_55_300.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_55_300.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_55_300.jpg, 0, 1, 0, 30.19034
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_55_400.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_55_400.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_55_400.jpg, 0, 1, 0, 30.19031
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_55_502.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_55_502.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_55_502.jpg, 0, 1, 0, 30.1903
C:\Users\pablo\Desktop\Simulador\final\IMG\center_2023_06_25_20_34_55_603.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\left_2023_06_25_20_34_55_603.jpg, C:\Users\pablo\Desktop\Simulador\final\IMG\right_2023_06_25_20_34_55_603.jpg, -0.219681, 1, 0, 30.17737
